timestamp,type,x,y,z
1604284215.7847526,acc,0.25244140625,0.7451171875,-0.5068359375
1604284215.7859247,acc,0.23974609375,0.75537109375,-0.51904296875
1604284215.835208,acc,0.25390625,0.74560546875,-0.49755859375
1604284215.885317,acc,0.24755859375,0.7431640625,-0.4970703125
1604284215.9347382,acc,0.2568359375,0.7744140625,-0.5283203125
1604284215.9847367,acc,0.25146484375,0.63037109375,-0.50146484375
1604284215.9858,acc,0.27099609375,0.8017578125,-0.49609375
1604284216.0347948,acc,0.2158203125,0.78125,-0.51953125
1604284216.084719,acc,0.26220703125,0.72509765625,-0.51611328125
1604284216.134807,acc,0.25537109375,0.744140625,-0.5146484375
1604284216.1853755,acc,0.265625,0.75390625,-0.50048828125
1604284216.23516,acc,0.25927734375,0.77099609375,-0.50927734375
1604284216.2367592,acc,0.2529296875,0.72412109375,-0.5185546875
1604284216.2850723,acc,0.25634765625,0.72998046875,-0.50537109375
1604284216.335482,acc,0.26416015625,0.734375,-0.4951171875
1604284216.3381047,acc,0.25634765625,0.73583984375,-0.51513671875
1604284216.3847263,acc,0.26171875,0.7626953125,-0.5234375
1604284216.4347234,acc,0.23681640625,0.71875,-0.5048828125
1604284216.485371,acc,0.28466796875,0.6875,-0.49365234375
1604284216.534836,acc,0.28857421875,0.80126953125,-0.5166015625
1604284216.5360863,acc,0.2412109375,0.7568359375,-0.505859375
1604284216.6348383,acc,0.3095703125,0.7529296875,-0.49169921875
1604284216.6360712,acc,0.28857421875,0.74560546875,-0.5068359375
1604284216.684763,acc,0.25537109375,0.70947265625,-0.49462890625
1604284216.7350934,acc,0.251953125,0.7099609375,-0.49609375
1604284216.7852316,acc,0.27197265625,0.740234375,-0.498046875
1604284216.7863991,acc,0.28271484375,0.728515625,-0.498046875
1604284216.8348188,acc,0.28173828125,0.73193359375,-0.4951171875
1604284216.8847978,acc,0.2666015625,0.74072265625,-0.48828125
1604284216.934756,acc,0.27099609375,0.73974609375,-0.4970703125
1604284216.9360282,acc,0.27587890625,0.73876953125,-0.5068359375
1604284216.984767,acc,0.27783203125,0.7421875,-0.5068359375
1604284217.0347586,acc,0.28515625,0.732421875,-0.48681640625
1604284217.0847263,acc,0.28515625,0.73095703125,-0.490234375
1604284217.0856917,acc,0.27294921875,0.734375,-0.50537109375
1604284217.134751,acc,0.27001953125,0.74169921875,-0.50537109375
1604284217.2348166,acc,0.2724609375,0.7412109375,-0.49267578125
1604284217.2360115,acc,0.2724609375,0.74169921875,-0.4951171875
1604284217.284735,acc,0.265625,0.7412109375,-0.5009765625
1604284217.2857969,acc,0.28125,0.732421875,-0.4951171875
1604284217.3349457,acc,0.2783203125,0.736328125,-0.50341796875
1604284217.3847697,acc,0.27587890625,0.73876953125,-0.48974609375
1604284217.4854786,acc,0.28076171875,0.7509765625,-0.4951171875
1604284217.4869328,acc,0.2734375,0.7578125,-0.50390625
1604284217.534878,acc,0.248046875,0.63134765625,-0.4921875
1604284217.5356612,acc,0.27880859375,0.74609375,-0.48974609375
1604284217.5848334,acc,0.33056640625,0.76220703125,-0.498046875
1604284217.734899,acc,0.24951171875,0.9111328125,-0.515625
1604284217.7361183,acc,0.27783203125,0.646484375,-0.4921875
1604284217.785447,acc,0.2763671875,0.7138671875,-0.4931640625
1604284217.7863615,acc,0.2783203125,0.75,-0.5078125
1604284217.7887175,acc,0.27685546875,0.73876953125,-0.5068359375
1604284217.8349662,acc,0.2802734375,0.734375,-0.490234375
1604284217.8359935,acc,0.2822265625,0.73583984375,-0.50146484375
1604284217.884821,acc,0.271484375,0.72509765625,-0.5087890625
1604284217.934935,acc,0.2841796875,0.7373046875,-0.4970703125
1604284217.9848096,acc,0.318359375,0.81201171875,-0.50537109375
1604284218.0348518,acc,0.24853515625,0.6611328125,-0.4921875
1604284218.0360389,acc,0.31494140625,0.71630859375,-0.49951171875
1604284218.0850499,acc,0.28076171875,0.74462890625,-0.50830078125
1604284218.13581,acc,0.322265625,0.65869140625,-0.515625
1604284218.1848512,acc,0.28173828125,0.7255859375,-0.505859375
1604284218.2347865,acc,0.296875,0.7236328125,-0.5126953125
1604284218.2356687,acc,0.30078125,0.69677734375,-0.5283203125
1604284218.2848783,acc,0.2900390625,0.69970703125,-0.5087890625
1604284218.3349962,acc,0.28173828125,0.7021484375,-0.52294921875
1604284218.3847694,acc,0.2783203125,0.69140625,-0.50048828125
1604284218.4346323,acc,0.26123046875,0.6787109375,-0.45263671875
1604284218.4359887,acc,0.2265625,0.7568359375,-0.4541015625
1604284218.484924,acc,0.2890625,0.72705078125,-0.48876953125
1604284218.535118,acc,0.2314453125,0.8564453125,-0.505859375
1604284218.6853962,acc,0.23193359375,0.73876953125,-0.494140625
1604284218.6864715,acc,0.271484375,0.8740234375,-0.517578125
1604284218.6880095,acc,0.2470703125,0.69384765625,-0.4892578125
1604284218.688809,acc,0.251953125,0.89111328125,-0.50390625
1604284218.784828,acc,0.22607421875,0.78955078125,-0.490234375
1604284218.7859192,acc,0.2255859375,0.75634765625,-0.470703125
1604284218.7891521,acc,0.22705078125,0.7568359375,-0.47314453125
1604284218.8348975,acc,0.23193359375,0.751953125,-0.47119140625
1604284218.9850578,acc,0.2373046875,0.74462890625,-0.48828125
1604284219.035483,acc,0.23486328125,0.74560546875,-0.484375
1604284219.036736,acc,0.2421875,0.74853515625,-0.48876953125
1604284219.038509,acc,0.2431640625,0.755859375,-0.490234375
1604284219.0402153,acc,0.2392578125,0.76806640625,-0.49658203125
1604284219.0848832,acc,0.2412109375,0.76708984375,-0.49462890625
1604284219.1346445,acc,0.24951171875,0.76953125,-0.49951171875
1604284219.1854386,acc,0.251953125,0.76708984375,-0.5078125
1604284219.1866655,acc,0.26025390625,0.74951171875,-0.4990234375
1604284219.3347464,acc,0.2646484375,0.7421875,-0.50146484375
1604284219.3357365,acc,0.26416015625,0.7587890625,-0.49169921875
1604284219.3377485,acc,0.2294921875,0.73828125,-0.490234375
1604284219.338229,acc,0.26416015625,0.77587890625,-0.50390625
1604284219.3847816,acc,0.25146484375,0.70068359375,-0.50830078125
1604284219.4847646,acc,0.2099609375,0.83740234375,-0.50732421875
1604284219.4860997,acc,0.22265625,0.60498046875,-0.50439453125
1604284219.534828,acc,0.3017578125,0.76611328125,-0.54296875
1604284219.5359259,acc,0.25,0.72314453125,-0.5126953125
1604284219.635,acc,0.2333984375,0.7197265625,-0.4921875
1604284219.637038,acc,0.2314453125,0.724609375,-0.50439453125
1604284219.7352479,acc,0.2216796875,0.724609375,-0.50341796875
1604284219.7363873,acc,0.2353515625,0.72265625,-0.49658203125
1604284219.7390144,acc,0.2294921875,0.73291015625,-0.49365234375
1604284219.8348687,acc,0.2080078125,0.75634765625,-0.49560546875
1604284219.8360283,acc,0.20751953125,0.7783203125,-0.50732421875
1604284219.934832,acc,0.2470703125,0.92724609375,-0.525390625
1604284219.9853942,acc,0.2119140625,0.7265625,-0.5380859375
1604284219.9865391,acc,0.26416015625,0.81201171875,-0.560546875
1604284219.9883213,acc,0.2275390625,0.7978515625,-0.5390625
1604284220.034908,acc,0.24072265625,0.724609375,-0.51025390625
1604284220.084743,acc,0.1962890625,0.73095703125,-0.5048828125
1604284220.0858667,acc,0.20703125,0.73046875,-0.501953125
1604284220.1847427,acc,0.2265625,0.7041015625,-0.5078125
1604284220.185827,acc,0.2294921875,0.69140625,-0.4892578125
1604284220.2347825,acc,0.22900390625,0.70263671875,-0.5
1604284220.2846823,acc,0.22802734375,0.7216796875,-0.51123046875
1604284220.2871034,acc,0.23974609375,0.58349609375,-0.5009765625
1604284220.3350759,acc,0.24169921875,0.8828125,-0.57373046875
1604284220.3852944,acc,0.21826171875,0.6943359375,-0.583984375
1604284220.435027,acc,0.27099609375,0.728515625,-0.5751953125
1604284220.484728,acc,0.21044921875,0.75341796875,-0.568359375
1604284220.4858425,acc,0.21875,0.62744140625,-0.5693359375
1604284220.534749,acc,0.22509765625,0.84912109375,-0.55859375
1604284220.5847385,acc,0.20263671875,0.71728515625,-0.5419921875
1604284220.6347926,acc,0.20703125,0.70703125,-0.52880859375
1604284220.684774,acc,0.228515625,0.71142578125,-0.53955078125
1604284220.685823,acc,0.23388671875,0.71728515625,-0.54833984375
1604284220.734827,acc,0.23291015625,0.7197265625,-0.54736328125
1604284220.7850308,acc,0.234375,0.71240234375,-0.54833984375
1604284220.835437,acc,0.23046875,0.7041015625,-0.5361328125
1604284220.8365088,acc,0.2255859375,0.705078125,-0.53955078125
1604284220.8847196,acc,0.2294921875,0.7138671875,-0.5478515625
1604284220.9345303,acc,0.24658203125,0.72705078125,-0.578125
1604284220.9851167,acc,0.267578125,0.73779296875,-0.62060546875
1604284221.0346196,acc,0.2646484375,0.751953125,-0.64794921875
1604284221.035637,acc,0.2490234375,0.73193359375,-0.61865234375
1604284221.0851517,acc,0.26416015625,0.7119140625,-0.5322265625
1604284221.1348543,acc,0.234375,0.6083984375,-0.453125
1604284221.1847217,acc,0.19775390625,0.82861328125,-0.40625
1604284221.2351165,acc,0.17529296875,0.7431640625,-0.3330078125
1604284221.2853067,acc,0.20654296875,0.669921875,-0.35009765625
1604284221.286425,acc,0.23828125,0.86572265625,-0.41845703125
1604284221.3349063,acc,0.23388671875,0.921875,-0.48779296875
1604284221.3848834,acc,0.24560546875,0.83935546875,-0.49853515625
1604284221.4350224,acc,0.23486328125,0.77001953125,-0.46337890625
1604284221.4372826,acc,0.2265625,0.703125,-0.458984375
1604284221.4848115,acc,0.21630859375,0.65673828125,-0.455078125
1604284221.5349061,acc,0.2138671875,0.625,-0.4697265625
1604284221.584753,acc,0.20703125,0.62109375,-0.568359375
1604284221.5856853,acc,0.25048828125,0.73486328125,-0.6318359375
1604284221.634895,acc,0.31982421875,0.72119140625,-0.697265625
1604284221.685155,acc,0.34228515625,0.5146484375,-0.70849609375
1604284221.7355897,acc,0.31396484375,0.7646484375,-0.732421875
1604284221.7848382,acc,0.28173828125,0.7177734375,-0.69140625
1604284221.7861152,acc,0.2578125,0.65283203125,-0.60693359375
1604284221.8350747,acc,0.24169921875,0.7412109375,-0.5595703125
1604284221.884863,acc,0.21826171875,0.671875,-0.4990234375
1604284221.9349082,acc,0.189453125,0.6845703125,-0.44580078125
1604284221.9850957,acc,0.1748046875,0.712890625,-0.3984375
1604284222.0356457,acc,0.18408203125,0.75439453125,-0.41259765625
1604284222.0365515,acc,0.20849609375,0.7802734375,-0.423828125
1604284222.0847945,acc,0.24072265625,0.837890625,-0.4462890625
1604284222.1351147,acc,0.26416015625,0.88720703125,-0.4892578125
1604284222.18543,acc,0.24755859375,0.69970703125,-0.498046875
1604284222.1863813,acc,0.21533203125,0.85400390625,-0.49267578125
1604284222.2349377,acc,0.203125,0.74169921875,-0.50146484375
1604284222.2849233,acc,0.1865234375,0.76611328125,-0.48388671875
1604284222.3348732,acc,0.2041015625,0.75390625,-0.45849609375
1604284222.3358586,acc,0.20654296875,0.7587890625,-0.4599609375
1604284222.384794,acc,0.224609375,0.72705078125,-0.4609375
1604284222.434867,acc,0.22314453125,0.7412109375,-0.4482421875
1604284222.4848857,acc,0.22802734375,0.7587890625,-0.46728515625
