timestamp,type,x,y,z
1604284207.8347661,gyro,-1.2195122241973877,0.3658536672592163,-0.24390244483947754
1604284207.8845906,gyro,-1.5243902206420898,0.9756097793579102,-0.12195122241973877
1604284207.9350069,gyro,-0.6707317233085632,0.24390244483947754,0.24390244483947754
1604284207.9364939,gyro,-0.6707317233085632,0.18292683362960815,0.3658536672592163
1604284207.984988,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.0349672,gyro,-0.7317073345184326,0.24390244483947754,0.3658536672592163
1604284208.08518,gyro,-0.792682945728302,0.24390244483947754,0.3658536672592163
1604284208.1353555,gyro,-0.7317073345184326,0.3048780560493469,0.3048780560493469
1604284208.1364393,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.234473,gyro,-0.7317073345184326,0.24390244483947754,0.3658536672592163
1604284208.2359617,gyro,-0.7317073345184326,0.3048780560493469,0.3658536672592163
1604284208.285237,gyro,-0.7317073345184326,0.3048780560493469,0.3048780560493469
1604284208.3355262,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.336523,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.3854063,gyro,-0.792682945728302,0.3048780560493469,0.24390244483947754
1604284208.4352536,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.4850132,gyro,-0.7317073345184326,0.18292683362960815,0.3048780560493469
1604284208.4861972,gyro,-0.792682945728302,0.24390244483947754,0.3658536672592163
1604284208.5350378,gyro,-0.7317073345184326,0.3048780560493469,0.3658536672592163
1604284208.5850353,gyro,-0.7317073345184326,0.18292683362960815,0.3048780560493469
1604284208.6845012,gyro,-0.7317073345184326,0.24390244483947754,0.3658536672592163
1604284208.6871326,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.6875618,gyro,-0.7317073345184326,0.3048780560493469,0.3048780560493469
1604284208.7349777,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
1604284208.7849395,gyro,-0.7317073345184326,0.24390244483947754,0.3658536672592163
1604284208.8350408,gyro,-0.792682945728302,0.24390244483947754,0.3048780560493469
1604284208.8849986,gyro,-0.7317073345184326,0.24390244483947754,0.3048780560493469
