y,timestampOne,x,type,z
-0.4878048896789551,1602787885.170987,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787885.1729932,0.0048828125,acc,-0.99853515625
-0.4878048896789551,1602787885.2146208,-0.4268292784690857,gyro,-0.3658536672592163
0.01806640625,1602787885.216135,0.0009765625,acc,-0.99853515625
-0.4878048896789551,1602787885.217256,-0.3658536672592163,gyro,-0.3658536672592163
0.015625,1602787885.2189312,0.00146484375,acc,-0.998046875
-0.4878048896789551,1602787885.2637684,-0.3658536672592163,gyro,-0.4268292784690857
0.01806640625,1602787885.2652533,0.00390625,acc,-0.9990234375
-0.4878048896789551,1602787885.2702446,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787885.3116865,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787885.3616297,-0.3658536672592163,gyro,-0.3658536672592163
0.015625,1602787885.3634152,0.00146484375,acc,-0.99951171875
-0.4878048896789551,1602787885.3668687,-0.4268292784690857,gyro,-0.3658536672592163
0.01708984375,1602787885.3826082,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787885.4098585,-0.4268292784690857,gyro,-0.3658536672592163
0.015625,1602787885.4128616,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787885.4143066,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787885.4155285,0.00048828125,acc,-0.9990234375
-0.4878048896789551,1602787885.4584265,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787885.4598541,0.001953125,acc,-0.998046875
-0.4268292784690857,1602787885.460951,-0.4268292784690857,gyro,-0.3658536672592163
0.01806640625,1602787885.462095,0.00341796875,acc,-0.99755859375
-0.4878048896789551,1602787885.5065126,-0.4268292784690857,gyro,-0.4268292784690857
0.015625,1602787885.556165,0.00146484375,acc,-0.99755859375
-0.4878048896789551,1602787885.5602524,-0.3658536672592163,gyro,-0.3658536672592163
0.01513671875,1602787885.561515,0.00048828125,acc,-0.998046875
-0.4878048896789551,1602787885.562476,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787885.6055703,0.00341796875,acc,-1.0
-0.4878048896789551,1602787885.6072488,-0.3658536672592163,gyro,-0.3658536672592163
0.01611328125,1602787885.6537569,0.00244140625,acc,-0.99951171875
-0.4878048896789551,1602787885.65501,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787885.7018242,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787885.7036083,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787885.750327,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787885.751664,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787885.752835,0.00244140625,acc,-0.9990234375
-0.4878048896789551,1602787885.7538624,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787885.8000827,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787885.801249,-0.3658536672592163,gyro,-0.4268292784690857
0.015625,1602787885.8496623,0.00244140625,acc,-0.99755859375
-0.4878048896789551,1602787885.852351,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787885.8976367,0.00341796875,acc,-0.9990234375
-0.5487805008888245,1602787885.8989623,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787885.9465125,0.001953125,acc,-0.9990234375
-0.4878048896789551,1602787885.9480374,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787885.9521294,0.00146484375,acc,-0.998046875
-0.4878048896789551,1602787885.9562316,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787885.9940476,0.00244140625,acc,-0.99951171875
-0.4878048896789551,1602787885.996167,-0.3658536672592163,gyro,-0.3658536672592163
0.01611328125,1602787886.043065,0.0029296875,acc,-0.99853515625
-0.4878048896789551,1602787886.0442247,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787886.092825,0.00146484375,acc,-0.99951171875
-0.4878048896789551,1602787886.0966716,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787886.1402922,0.00146484375,acc,-0.99853515625
-0.4878048896789551,1602787886.1424115,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787886.189167,0.001953125,acc,-0.9990234375
-0.4878048896789551,1602787886.1909668,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787886.1926172,0.00244140625,acc,-0.998046875
-0.4878048896789551,1602787886.1972675,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787886.237998,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787886.2425878,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787886.2865334,0.001953125,acc,-0.99951171875
-0.4878048896789551,1602787886.335726,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787886.3840938,0.00146484375,acc,-0.99951171875
-0.4878048896789551,1602787886.385458,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787886.3883855,0.00146484375,acc,-0.9990234375
-0.4878048896789551,1602787886.3897045,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787886.4331224,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787886.4339986,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787886.435012,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787886.4358392,-0.3658536672592163,gyro,-0.4268292784690857
0.015625,1602787886.481477,0.0,acc,-0.998046875
-0.4878048896789551,1602787886.4828935,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787886.5791774,0.00244140625,acc,-0.998046875
-0.4268292784690857,1602787886.580536,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787886.582042,0.00341796875,acc,-1.0
-0.4878048896789551,1602787886.5944333,-0.3658536672592163,gyro,-0.4268292784690857
0.01806640625,1602787886.6281478,0.00244140625,acc,-0.99951171875
-0.4878048896789551,1602787886.6296153,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787886.630882,0.0009765625,acc,-0.9990234375
-0.4268292784690857,1602787886.6323538,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787886.6852603,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787886.7253919,-0.3658536672592163,gyro,-0.4878048896789551
0.0166015625,1602787886.7270172,0.00244140625,acc,-0.9990234375
-0.4878048896789551,1602787886.7760024,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787886.77767,0.001953125,acc,-0.9990234375
-0.4878048896789551,1602787886.778989,-0.3658536672592163,gyro,-0.3658536672592163
0.017578125,1602787886.824053,0.0009765625,acc,-0.998046875
-0.4268292784690857,1602787886.969674,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787887.0206158,0.00146484375,acc,-0.9990234375
-0.4878048896789551,1602787887.0220704,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787887.023418,0.00244140625,acc,-0.998046875
-0.4878048896789551,1602787887.1160662,-0.4268292784690857,gyro,-0.4268292784690857
0.015625,1602787887.1176677,0.001953125,acc,-0.99853515625
-0.4878048896789551,1602787887.1190305,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787887.1204572,0.00244140625,acc,-0.9990234375
-0.4268292784690857,1602787887.2128456,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787887.2144449,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787887.215822,-0.3658536672592163,gyro,-0.4268292784690857
0.017578125,1602787887.217324,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787887.2630699,-0.3658536672592163,gyro,-0.3658536672592163
0.01611328125,1602787887.359849,0.00048828125,acc,-0.9990234375
-0.5487805008888245,1602787887.3613422,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787887.3627374,0.0,acc,-0.9990234375
-0.5487805008888245,1602787887.3639953,-0.4268292784690857,gyro,-0.4268292784690857
0.017578125,1602787887.4166017,0.00341796875,acc,-0.9990234375
-0.4878048896789551,1602787887.417916,-0.4878048896789551,gyro,-0.4268292784690857
0.0166015625,1602787887.4193513,0.00390625,acc,-1.0
-0.4878048896789551,1602787887.4206328,-0.4268292784690857,gyro,-0.3658536672592163
0.01806640625,1602787887.4572575,0.00146484375,acc,-1.0
-0.4878048896789551,1602787887.5090609,-0.3658536672592163,gyro,-0.3658536672592163
0.015625,1602787887.5541704,0.0029296875,acc,-0.99853515625
-0.4878048896789551,1602787887.6028068,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787887.6042926,0.0029296875,acc,-0.99755859375
-0.4878048896789551,1602787887.605639,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787887.6072237,0.00146484375,acc,-0.99853515625
-0.4878048896789551,1602787887.660744,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787887.6622176,0.00146484375,acc,-0.99951171875
-0.4878048896789551,1602787887.6635005,-0.4268292784690857,gyro,-0.3658536672592163
0.01708984375,1602787887.700884,0.00341796875,acc,-0.9990234375
-0.4878048896789551,1602787887.7023191,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787887.7036526,0.0029296875,acc,-0.99755859375
-0.4878048896789551,1602787887.704904,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787887.752405,0.0009765625,acc,-0.99853515625
-0.4878048896789551,1602787887.7537434,-0.3658536672592163,gyro,-0.4268292784690857
0.01513671875,1602787887.7551088,0.001953125,acc,-1.00146484375
-0.4268292784690857,1602787887.7564855,-0.3658536672592163,gyro,-0.4268292784690857
0.017578125,1602787887.798147,0.0048828125,acc,-0.99951171875
-0.4268292784690857,1602787887.7996037,-0.3658536672592163,gyro,-0.3658536672592163
0.017578125,1602787887.801068,0.00341796875,acc,-0.9990234375
-0.4268292784690857,1602787887.814319,-0.4268292784690857,gyro,-0.3658536672592163
0.01708984375,1602787887.8474402,0.00146484375,acc,-0.9970703125
-0.4878048896789551,1602787887.8487966,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787887.8501182,0.00341796875,acc,-0.9990234375
-0.4878048896789551,1602787887.8514633,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787887.9038215,0.0029296875,acc,-0.998046875
-0.4878048896789551,1602787887.9051082,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787887.9063249,0.00244140625,acc,-0.998046875
-0.5487805008888245,1602787887.9075944,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787887.9441612,0.001953125,acc,-0.99853515625
-0.4878048896789551,1602787887.9454582,-0.3658536672592163,gyro,-0.3658536672592163
0.01806640625,1602787887.947067,0.00390625,acc,-0.99853515625
-0.4878048896789551,1602787887.9483035,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787887.9950721,0.00146484375,acc,-0.9990234375
-0.4878048896789551,1602787887.9964924,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787887.9979746,0.00048828125,acc,-0.9990234375
-0.5487805008888245,1602787887.9991982,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787888.042375,0.0029296875,acc,-1.0
-0.5487805008888245,1602787888.0437536,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787888.0908384,0.001953125,acc,-0.99853515625
-0.4268292784690857,1602787888.1480975,-0.3658536672592163,gyro,-0.3658536672592163
0.01611328125,1602787888.239862,0.001953125,acc,-0.99755859375
-0.4268292784690857,1602787888.2412744,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787888.242597,0.0029296875,acc,-0.9990234375
-0.4878048896789551,1602787888.2439044,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787888.2863243,0.00146484375,acc,-0.998046875
-0.4878048896789551,1602787888.3346937,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787888.336029,0.00146484375,acc,-0.99755859375
-0.4878048896789551,1602787888.3374164,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787888.3388598,0.00244140625,acc,-1.0
-0.4878048896789551,1602787888.3939598,-0.4268292784690857,gyro,-0.4268292784690857
0.01708984375,1602787888.395508,0.00146484375,acc,-0.99951171875
-0.4268292784690857,1602787888.3969572,-0.4268292784690857,gyro,-0.3658536672592163
0.01708984375,1602787888.3985164,0.00146484375,acc,-0.99951171875
-0.4878048896789551,1602787888.4323719,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787888.4339254,0.001953125,acc,-0.99853515625
-0.5487805008888245,1602787888.4352896,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787888.4366322,0.001953125,acc,-0.99853515625
-0.4878048896789551,1602787888.4867084,-0.4268292784690857,gyro,-0.3658536672592163
0.01708984375,1602787888.4883387,0.00244140625,acc,-0.998046875
-0.4878048896789551,1602787888.4897873,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787888.5295608,0.001953125,acc,-0.99853515625
-0.4878048896789551,1602787888.531076,-0.3658536672592163,gyro,-0.3658536672592163
0.017578125,1602787888.578393,0.00341796875,acc,-0.9990234375
-0.4878048896789551,1602787888.5799277,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787888.6269941,0.0029296875,acc,-0.9990234375
-0.4878048896789551,1602787888.6399775,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787888.6413596,0.00244140625,acc,-0.99951171875
-0.4268292784690857,1602787888.643455,-0.3658536672592163,gyro,-0.3658536672592163
0.01708984375,1602787888.67649,0.001953125,acc,-0.998046875
-0.4878048896789551,1602787888.6783135,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787888.7323196,0.0009765625,acc,-0.99853515625
-0.4878048896789551,1602787888.7337172,-0.4268292784690857,gyro,-0.3658536672592163
0.01611328125,1602787888.824066,0.001953125,acc,-0.9990234375
-0.4878048896789551,1602787888.9192219,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787888.9207773,0.00244140625,acc,-0.99853515625
-0.4268292784690857,1602787888.9222128,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787888.9757261,0.00244140625,acc,-0.99853515625
-0.4268292784690857,1602787888.9772465,-0.4268292784690857,gyro,-0.4268292784690857
0.01611328125,1602787889.016719,0.0029296875,acc,-0.99755859375
-0.4878048896789551,1602787889.0182662,-0.4268292784690857,gyro,-0.3658536672592163
0.0166015625,1602787889.0197337,0.0029296875,acc,-0.998046875
-0.4268292784690857,1602787889.0212426,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787889.0670726,0.00341796875,acc,-0.99755859375
-0.4268292784690857,1602787889.0685287,-0.3658536672592163,gyro,-0.4268292784690857
0.01708984375,1602787889.0699625,0.00244140625,acc,-0.998046875
-0.4878048896789551,1602787889.0711699,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787889.114295,0.00146484375,acc,-0.99853515625
-0.4878048896789551,1602787889.11579,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787889.1287696,0.00146484375,acc,-0.9990234375
-0.4878048896789551,1602787889.130343,-0.4268292784690857,gyro,-0.3658536672592163
0.0166015625,1602787889.2211707,0.001953125,acc,-0.9970703125
-0.4878048896789551,1602787889.2225204,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787889.224038,0.0009765625,acc,-0.99853515625
-0.4878048896789551,1602787889.225416,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787889.358562,0.0029296875,acc,-0.9990234375
-0.5487805008888245,1602787889.3600283,-0.4268292784690857,gyro,-0.4268292784690857
0.017578125,1602787889.3615568,0.0029296875,acc,-0.998046875
-0.4878048896789551,1602787889.3742914,-0.3658536672592163,gyro,-0.4268292784690857
0.017578125,1602787889.407637,0.00244140625,acc,-1.0
-0.4878048896789551,1602787889.4091182,-0.3048780560493469,gyro,-0.3658536672592163
0.01708984375,1602787889.4105887,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787889.411963,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787889.4651854,0.0029296875,acc,-0.9990234375
-0.4878048896789551,1602787889.4664445,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787889.467921,0.001953125,acc,-0.99951171875
-0.4878048896789551,1602787889.4691904,-0.3658536672592163,gyro,-0.3658536672592163
0.0166015625,1602787889.5574267,0.00146484375,acc,-0.9970703125
-0.4878048896789551,1602787889.5587509,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787889.5602489,0.00341796875,acc,-0.99853515625
-0.4878048896789551,1602787889.5616224,-0.4268292784690857,gyro,-0.3658536672592163
0.0166015625,1602787889.602453,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787889.603896,-0.3658536672592163,gyro,-0.4268292784690857
0.0166015625,1602787889.605323,0.001953125,acc,-0.99853515625
-0.5487805008888245,1602787889.6067514,-0.3658536672592163,gyro,-0.4268292784690857
0.01611328125,1602787889.6513562,0.001953125,acc,-0.9970703125
-0.4878048896789551,1602787889.6528118,-0.3658536672592163,gyro,-0.3658536672592163
0.01611328125,1602787889.6542013,0.0029296875,acc,-0.99951171875
-0.4878048896789551,1602787889.6555018,-0.4268292784690857,gyro,-0.4268292784690857
0.0166015625,1602787889.6993105,0.001953125,acc,-0.998046875
-0.4268292784690857,1602787889.7116578,-0.4268292784690857,gyro,-0.4268292784690857
0.017578125,1602787889.7485316,0.00244140625,acc,-0.99853515625
-0.4878048896789551,1602787889.749902,-0.4268292784690857,gyro,-0.3658536672592163
