y,timestampOne,x,z,type
-0.0302734375,1602787889.7602549,-0.0341796875,-0.9873046875,acc
-0.4268292784690857,1602787889.7617915,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787889.7635205,-0.03564453125,-0.98486328125,acc
-0.4268292784690857,1602787889.7658372,-0.6707317233085632,-0.12195122241973877,gyro
-0.03125,1602787889.808934,-0.03564453125,-0.98681640625,acc
-0.4878048896789551,1602787889.812495,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787889.81561,-0.0341796875,-0.98828125,acc
-0.4878048896789551,1602787889.8195293,-0.7317073345184326,0.0,gyro
-0.0302734375,1602787889.8571136,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787889.8584626,-0.6707317233085632,-0.12195122241973877,gyro
-0.0302734375,1602787889.9059775,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787889.9073474,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787889.9536848,-0.0361328125,-0.986328125,acc
-0.4268292784690857,1602787889.9553244,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787889.95625,-0.03515625,-0.9873046875,acc
-0.4268292784690857,1602787889.957832,-0.6707317233085632,-0.060975611209869385,gyro
-0.03173828125,1602787890.0026999,-0.03369140625,-0.986328125,acc
-0.4878048896789551,1602787890.0044892,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787890.0053596,-0.03466796875,-0.986328125,acc
-0.4878048896789551,1602787890.0060647,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787890.1492987,-0.03515625,-0.98779296875,acc
-0.4878048896789551,1602787890.1983013,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787890.199241,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787890.1999903,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787890.2006826,-0.03466796875,-0.98779296875,acc
-0.4268292784690857,1602787890.2470748,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787890.3935857,-0.03466796875,-0.98486328125,acc
-0.4268292784690857,1602787890.3954952,-0.792682945728302,-0.12195122241973877,gyro
-0.02978515625,1602787890.3980014,-0.03515625,-0.98681640625,acc
-0.4878048896789551,1602787890.40013,-0.792682945728302,-0.12195122241973877,gyro
-0.0322265625,1602787890.4424324,-0.03515625,-0.98779296875,acc
-0.4878048896789551,1602787890.4451852,-0.7317073345184326,-0.18292683362960815,gyro
-0.03076171875,1602787890.446612,-0.03564453125,-0.98779296875,acc
-0.4268292784690857,1602787890.4508812,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787890.4913943,-0.03466796875,-0.98583984375,acc
-0.4268292784690857,1602787890.4938939,-0.7317073345184326,-0.060975611209869385,gyro
-0.0322265625,1602787890.4952166,-0.03515625,-0.986328125,acc
-0.4878048896789551,1602787890.5002165,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787890.5391083,-0.03564453125,-0.9873046875,acc
-0.4268292784690857,1602787890.5418687,-0.7317073345184326,-0.060975611209869385,gyro
-0.03125,1602787890.5891438,-0.033203125,-0.986328125,acc
-0.4268292784690857,1602787890.637248,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787890.6395268,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787890.6405835,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787890.7353935,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787890.7367158,-0.6707317233085632,-0.12195122241973877,gyro
-0.02978515625,1602787890.738315,-0.03466796875,-0.98779296875,acc
-0.4268292784690857,1602787890.7394626,-0.7317073345184326,-0.12195122241973877,gyro
-0.0283203125,1602787890.78416,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787890.7855372,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787890.7869902,-0.03515625,-0.98828125,acc
-0.4268292784690857,1602787890.7881615,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787890.8317287,-0.03515625,-0.98681640625,acc
-0.4878048896789551,1602787890.8338344,-0.7317073345184326,-0.060975611209869385,gyro
-0.03173828125,1602787890.83712,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787890.8391676,-0.6707317233085632,-0.060975611209869385,gyro
-0.0302734375,1602787890.8816621,-0.03466796875,-0.9853515625,acc
-0.4268292784690857,1602787890.8842242,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787890.9310136,-0.03466796875,-0.98828125,acc
-0.4268292784690857,1602787890.9337935,-0.6707317233085632,-0.060975611209869385,gyro
-0.0322265625,1602787890.938999,-0.0361328125,-0.98876953125,acc
-0.4268292784690857,1602787891.027138,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787891.0305333,-0.03515625,-0.9853515625,acc
-0.4268292784690857,1602787891.0329673,-0.792682945728302,-0.12195122241973877,gyro
-0.029296875,1602787891.0359848,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787891.0808713,-0.792682945728302,-0.060975611209869385,gyro
-0.03076171875,1602787891.087135,-0.03466796875,-0.98779296875,acc
-0.4268292784690857,1602787891.091511,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787891.0952222,-0.03564453125,-0.9873046875,acc
-0.4268292784690857,1602787891.1741557,-0.6707317233085632,-0.12195122241973877,gyro
-0.0302734375,1602787891.2714744,-0.03369140625,-0.98779296875,acc
-0.4268292784690857,1602787891.273303,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787891.3213067,-0.0341796875,-0.9873046875,acc
-0.4268292784690857,1602787891.326558,-0.792682945728302,-0.12195122241973877,gyro
-0.03076171875,1602787891.3691258,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787891.4710262,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787891.6115935,-0.03369140625,-0.98681640625,acc
-0.4268292784690857,1602787891.7095382,-0.7317073345184326,-0.060975611209869385,gyro
-0.0302734375,1602787891.7117505,-0.033203125,-0.98779296875,acc
-0.4268292784690857,1602787891.7181695,-0.792682945728302,-0.18292683362960815,gyro
-0.0302734375,1602787891.7214487,-0.03515625,-0.9873046875,acc
-0.4878048896789551,1602787891.7584198,-0.792682945728302,-0.12195122241973877,gyro
-0.03125,1602787891.7604356,-0.03369140625,-0.98681640625,acc
-0.4268292784690857,1602787891.7618332,-0.6707317233085632,-0.12195122241973877,gyro
-0.029296875,1602787891.7670355,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787891.8073153,-0.6707317233085632,-0.060975611209869385,gyro
-0.0302734375,1602787891.8094862,-0.0341796875,-0.98681640625,acc
-0.3658536672592163,1602787891.8132877,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787891.8157618,-0.0341796875,-0.9853515625,acc
-0.4268292784690857,1602787891.9536974,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787892.0022976,-0.03564453125,-0.98681640625,acc
-0.4878048896789551,1602787892.1483028,-0.6707317233085632,-0.12195122241973877,gyro
-0.03076171875,1602787892.1966279,-0.03466796875,-0.98681640625,acc
-0.4878048896789551,1602787892.1981423,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787892.2456105,-0.03515625,-0.98779296875,acc
-0.4268292784690857,1602787892.24758,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787892.2496347,-0.0341796875,-0.98779296875,acc
-0.03076171875,1602787892.251221,-0.0341796875,-0.986328125,acc
-0.03076171875,1602787892.294161,-0.03515625,-0.9873046875,acc
-0.03076171875,1602787892.2958379,-0.0361328125,-0.98779296875,acc
-0.029296875,1602787892.2977479,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787892.2995074,-0.792682945728302,-0.060975611209869385,gyro
-0.02978515625,1602787892.343092,-0.03369140625,-0.986328125,acc
-0.4268292784690857,1602787892.344584,-0.6707317233085632,-0.12195122241973877,gyro
-0.03125,1602787892.3463516,-0.037109375,-0.98681640625,acc
-0.4268292784690857,1602787892.3482046,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787892.3934143,-0.03515625,-0.98779296875,acc
-0.4268292784690857,1602787892.3952537,-0.792682945728302,-0.12195122241973877,gyro
-0.03125,1602787892.3982456,-0.03369140625,-0.98681640625,acc
-0.4878048896789551,1602787892.399892,-0.7317073345184326,-0.060975611209869385,gyro
-0.0283203125,1602787892.4406528,-0.03564453125,-0.9853515625,acc
-0.4878048896789551,1602787892.4423187,-0.7317073345184326,-0.060975611209869385,gyro
-0.0322265625,1602787892.4897316,-0.0361328125,-0.98681640625,acc
-0.03076171875,1602787892.4914315,-0.03564453125,-0.98876953125,acc
-0.0302734375,1602787892.4933283,-0.0341796875,-0.98876953125,acc
-0.02978515625,1602787892.4950058,-0.0341796875,-0.98779296875,acc
-0.029296875,1602787892.5866265,-0.03515625,-0.98828125,acc
-0.4268292784690857,1602787892.6366673,-0.792682945728302,-0.060975611209869385,gyro
-0.0322265625,1602787892.639194,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787892.641559,-0.7317073345184326,-0.12195122241973877,gyro
-0.02880859375,1602787892.643188,-0.03466796875,-0.98486328125,acc
-0.4268292784690857,1602787892.7332015,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787892.7347,-0.03564453125,-0.986328125,acc
-0.4268292784690857,1602787892.736193,-0.7317073345184326,-0.12195122241973877,gyro
-0.0322265625,1602787892.738074,-0.03515625,-0.9873046875,acc
-0.4268292784690857,1602787892.8308976,-0.792682945728302,-0.060975611209869385,gyro
-0.03076171875,1602787892.9772813,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787893.0747087,-0.792682945728302,-0.060975611209869385,gyro
-0.0302734375,1602787893.1720085,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787893.176101,-0.7317073345184326,-0.060975611209869385,gyro
-0.029296875,1602787893.1786413,-0.03564453125,-0.98681640625,acc
-0.4268292784690857,1602787893.1809044,-0.7317073345184326,-0.12195122241973877,gyro
-0.0322265625,1602787893.222038,-0.03515625,-0.986328125,acc
-0.4268292784690857,1602787893.269823,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787893.3185654,-0.0341796875,-0.9873046875,acc
-0.4878048896789551,1602787893.3667057,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787893.3680098,-0.03466796875,-0.9873046875,acc
-0.4878048896789551,1602787893.36944,-0.7317073345184326,-0.060975611209869385,gyro
-0.03076171875,1602787893.3713155,-0.0341796875,-0.9873046875,acc
-0.3658536672592163,1602787893.5613985,-0.7317073345184326,-0.18292683362960815,gyro
-0.03076171875,1602787893.5629923,-0.03564453125,-0.98681640625,acc
-0.4268292784690857,1602787893.5640204,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787893.565054,-0.03564453125,-0.98681640625,acc
-0.4878048896789551,1602787893.6099615,-0.792682945728302,-0.12195122241973877,gyro
-0.02978515625,1602787893.6115932,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787893.6142163,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787893.6161537,-0.0341796875,-0.986328125,acc
-0.4878048896789551,1602787893.7077925,-0.6707317233085632,-0.12195122241973877,gyro
-0.0322265625,1602787893.709508,-0.03466796875,-0.98779296875,acc
-0.02880859375,1602787893.9035227,-0.033203125,-0.9873046875,acc
-0.03173828125,1602787894.0983682,-0.03466796875,-0.98583984375,acc
-0.03173828125,1602787894.0992696,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787894.10052,-0.6707317233085632,-0.12195122241973877,gyro
-0.0302734375,1602787894.1017928,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787894.1955626,-0.6707317233085632,-0.12195122241973877,gyro
-0.03076171875,1602787894.1979973,-0.0341796875,-0.9873046875,acc
-0.4268292784690857,1602787894.1999533,-0.792682945728302,-0.12195122241973877,gyro
-0.0302734375,1602787894.2010698,-0.03466796875,-0.986328125,acc
-0.03125,1602787894.292899,-0.03369140625,-0.98828125,acc
-0.4268292784690857,1602787894.2941697,-0.792682945728302,-0.12195122241973877,gyro
-0.03125,1602787894.3420017,-0.0361328125,-0.98779296875,acc
-0.4268292784690857,1602787894.3429475,-0.792682945728302,-0.12195122241973877,gyro
-0.03173828125,1602787894.3441966,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787894.3452961,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787894.4391773,-0.03466796875,-0.98681640625,acc
-0.3658536672592163,1602787894.4416783,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787894.4431455,-0.03466796875,-0.98681640625,acc
-0.4878048896789551,1602787894.444528,-0.7317073345184326,-0.12195122241973877,gyro
-0.02880859375,1602787894.635138,-0.03515625,-0.986328125,acc
-0.4268292784690857,1602787894.6366546,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787894.6391249,-0.03515625,-0.9873046875,acc
-0.03076171875,1602787894.6406667,-0.03515625,-0.98681640625,acc
-0.0302734375,1602787894.6836998,-0.0361328125,-0.986328125,acc
-0.0322265625,1602787894.7322316,-0.03662109375,-0.98681640625,acc
-0.4268292784690857,1602787894.7336621,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787894.735018,-0.0361328125,-0.98828125,acc
-0.4878048896789551,1602787894.7361293,-0.7317073345184326,-0.060975611209869385,gyro
-0.03125,1602787894.7808137,-0.03515625,-0.98828125,acc
-0.3658536672592163,1602787894.8290098,-0.7317073345184326,-0.12195122241973877,gyro
-0.0322265625,1602787894.9761357,-0.037109375,-0.9873046875,acc
-0.4268292784690857,1602787894.976749,-0.792682945728302,-0.18292683362960815,gyro
-0.0322265625,1602787894.9776716,-0.03564453125,-0.98583984375,acc
-0.4878048896789551,1602787894.9782782,-0.7317073345184326,-0.12195122241973877,gyro
-0.02880859375,1602787895.0247245,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787895.0253499,-0.6707317233085632,-0.060975611209869385,gyro
-0.0302734375,1602787895.0732844,-0.03369140625,-0.98779296875,acc
-0.03173828125,1602787895.1712663,-0.03515625,-0.98828125,acc
-0.03076171875,1602787895.171979,-0.03369140625,-0.9892578125,acc
-0.4268292784690857,1602787895.218799,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787895.2204466,-0.0341796875,-0.986328125,acc
-0.4268292784690857,1602787895.2210734,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787895.2229857,-0.03271484375,-0.98583984375,acc
-0.4878048896789551,1602787895.2678328,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787895.2685235,-0.03466796875,-0.9853515625,acc
-0.4878048896789551,1602787895.3654108,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787895.3661153,-0.03515625,-0.984375,acc
-0.4878048896789551,1602787895.3671355,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787895.3680723,-0.03564453125,-0.98486328125,acc
-0.4268292784690857,1602787895.415628,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787895.4174511,-0.03466796875,-0.98779296875,acc
-0.4268292784690857,1602787895.4188004,-0.7317073345184326,-0.060975611209869385,gyro
-0.029296875,1602787895.421146,-0.0341796875,-0.98828125,acc
-0.03076171875,1602787895.5131214,-0.03369140625,-0.98779296875,acc
-0.4878048896789551,1602787895.5152571,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787895.5161378,-0.03564453125,-0.98681640625,acc
-0.4268292784690857,1602787895.517189,-0.7317073345184326,-0.12195122241973877,gyro
-0.03271484375,1602787895.561944,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787895.6091135,-0.792682945728302,-0.12195122241973877,gyro
-0.02978515625,1602787895.6102185,-0.033203125,-0.98681640625,acc
-0.029296875,1602787895.7554343,-0.03564453125,-0.986328125,acc
-0.4268292784690857,1602787895.756643,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787895.7575877,-0.03369140625,-0.9873046875,acc
-0.4878048896789551,1602787895.7585268,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787895.8044944,-0.03466796875,-0.986328125,acc
-0.03076171875,1602787895.9018013,-0.0341796875,-0.9873046875,acc
-0.3658536672592163,1602787895.9031808,-0.7317073345184326,-0.12195122241973877,gyro
-0.0322265625,1602787895.9042952,-0.03466796875,-0.98681640625,acc
-0.02880859375,1602787895.905332,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787895.9504263,-0.792682945728302,-0.060975611209869385,gyro
-0.03173828125,1602787895.9994621,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787896.0485365,-0.7317073345184326,-0.060975611209869385,gyro
-0.03076171875,1602787896.0494726,-0.03564453125,-0.98779296875,acc
-0.4878048896789551,1602787896.0968335,-0.7317073345184326,-0.060975611209869385,gyro
-0.0322265625,1602787896.0975711,-0.03515625,-0.98779296875,acc
-0.4268292784690857,1602787896.1463845,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787896.1479492,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787896.14952,-0.792682945728302,-0.12195122241973877,gyro
-0.0302734375,1602787896.2438092,-0.0341796875,-0.98583984375,acc
-0.4268292784690857,1602787896.2921317,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787896.294133,-0.03564453125,-0.9873046875,acc
-0.4268292784690857,1602787896.3406382,-0.7317073345184326,-0.12195122241973877,gyro
-0.0283203125,1602787896.38919,-0.03466796875,-0.9873046875,acc
-0.03125,1602787896.4387617,-0.03564453125,-0.986328125,acc
-0.4268292784690857,1602787896.43943,-0.6707317233085632,-0.12195122241973877,gyro
-0.0302734375,1602787896.44034,-0.03515625,-0.98583984375,acc
-0.4268292784690857,1602787896.4410303,-0.792682945728302,-0.060975611209869385,gyro
-0.03076171875,1602787896.487463,-0.0341796875,-0.986328125,acc
-0.03125,1602787896.488169,-0.03466796875,-0.98828125,acc
-0.4878048896789551,1602787896.4891155,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787896.489821,-0.03564453125,-0.98583984375,acc
-0.03173828125,1602787896.5360222,-0.03515625,-0.98583984375,acc
-0.4878048896789551,1602787896.5366297,-0.6707317233085632,-0.12195122241973877,gyro
-0.03076171875,1602787896.584762,-0.0341796875,-0.98681640625,acc
-0.03076171875,1602787896.6332302,-0.0361328125,-0.9873046875,acc
-0.3658536672592163,1602787896.7315004,-0.792682945728302,-0.12195122241973877,gyro
-0.02978515625,1602787896.7324302,-0.03466796875,-0.98583984375,acc
-0.3658536672592163,1602787896.733055,-0.792682945728302,-0.12195122241973877,gyro
-0.03076171875,1602787896.827408,-0.03564453125,-0.9873046875,acc
-0.4268292784690857,1602787896.8287246,-0.7317073345184326,-0.12195122241973877,gyro
-0.03271484375,1602787896.8762338,-0.03466796875,-0.98779296875,acc
-0.0302734375,1602787897.0753057,-0.03369140625,-0.9873046875,acc
-0.0322265625,1602787897.1688094,-0.03515625,-0.98828125,acc
-0.4268292784690857,1602787897.2978618,-0.6707317233085632,-0.12195122241973877,gyro
-0.029296875,1602787897.2988567,-0.03564453125,-0.98681640625,acc
-0.0322265625,1602787897.2996764,-0.03466796875,-0.98583984375,acc
-0.03076171875,1602787897.300436,-0.03515625,-0.98583984375,acc
-0.4878048896789551,1602787897.3011909,-0.7317073345184326,-0.060975611209869385,gyro
-0.02880859375,1602787897.302091,-0.0341796875,-0.9873046875,acc
-0.4878048896789551,1602787897.3028908,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787897.3037932,-0.0361328125,-0.9873046875,acc
-0.4268292784690857,1602787897.461641,-0.7317073345184326,-0.18292683362960815,gyro
-0.0322265625,1602787897.5103033,-0.03662109375,-0.98779296875,acc
-0.4268292784690857,1602787897.5598369,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787897.5605707,-0.03515625,-0.98779296875,acc
-0.4268292784690857,1602787897.5612445,-0.7317073345184326,-0.060975611209869385,gyro
-0.029296875,1602787897.562009,-0.03466796875,-0.98681640625,acc
-0.4878048896789551,1602787897.6572597,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787897.6579175,-0.03564453125,-0.98681640625,acc
-0.4268292784690857,1602787897.7540605,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787897.755464,-0.0341796875,-0.98681640625,acc
-0.03173828125,1602787897.756223,-0.03466796875,-0.98828125,acc
-0.3658536672592163,1602787897.7570443,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787897.8029583,-0.03466796875,-0.98828125,acc
-0.029296875,1602787897.804238,-0.03515625,-0.98681640625,acc
-0.02978515625,1602787897.805095,-0.03466796875,-0.98779296875,acc
-0.4268292784690857,1602787897.8063002,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787897.9014604,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787897.90319,-0.792682945728302,-0.060975611209869385,gyro
-0.03125,1602787897.904944,-0.03515625,-0.98681640625,acc
-0.4878048896789551,1602787897.9062693,-0.792682945728302,-0.060975611209869385,gyro
-0.03271484375,1602787897.9495451,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787897.9981546,-0.7317073345184326,-0.18292683362960815,gyro
-0.029296875,1602787898.0475328,-0.03515625,-0.98681640625,acc
-0.03173828125,1602787898.049644,-0.03564453125,-0.98779296875,acc
-0.4268292784690857,1602787898.0511174,-0.792682945728302,-0.12195122241973877,gyro
-0.02978515625,1602787898.052129,-0.0361328125,-0.98681640625,acc
-0.4268292784690857,1602787898.0957391,-0.7317073345184326,-0.060975611209869385,gyro
-0.03076171875,1602787898.3394306,-0.03369140625,-0.9873046875,acc
-0.4878048896789551,1602787898.3401833,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787898.3409147,-0.03515625,-0.9873046875,acc
-0.4268292784690857,1602787898.341598,-0.6707317233085632,-0.12195122241973877,gyro
-0.02734375,1602787898.388052,-0.03369140625,-0.98583984375,acc
-0.4878048896789551,1602787898.3893309,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787898.3901155,-0.03466796875,-0.98779296875,acc
-0.3658536672592163,1602787898.4365168,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787898.4857786,-0.03662109375,-0.98681640625,acc
-0.3658536672592163,1602787898.5834203,-0.6707317233085632,-0.12195122241973877,gyro
-0.0302734375,1602787898.5840886,-0.0341796875,-0.98681640625,acc
-0.4268292784690857,1602787898.6324077,-0.6707317233085632,-0.12195122241973877,gyro
-0.029296875,1602787898.633799,-0.03466796875,-0.98681640625,acc
-0.4878048896789551,1602787898.6807733,-0.7317073345184326,-0.18292683362960815,gyro
-0.0322265625,1602787898.7296417,-0.03759765625,-0.98779296875,acc
-0.4268292784690857,1602787898.7315621,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787898.7780175,-0.03369140625,-0.98681640625,acc
-0.4878048896789551,1602787898.7794752,-0.792682945728302,-0.060975611209869385,gyro
-0.02783203125,1602787898.828075,-0.03173828125,-0.98681640625,acc
-0.4268292784690857,1602787898.8293297,-0.792682945728302,-0.12195122241973877,gyro
-0.03173828125,1602787898.8327308,-0.03564453125,-0.9873046875,acc
-0.03125,1602787898.8761437,-0.03662109375,-0.986328125,acc
-0.4268292784690857,1602787898.8777757,-0.6707317233085632,-0.12195122241973877,gyro
-0.0322265625,1602787898.924553,-0.03662109375,-0.98779296875,acc
-0.4268292784690857,1602787898.9251542,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787898.9259849,-0.03466796875,-0.98779296875,acc
-0.4878048896789551,1602787898.9739428,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787898.9749694,-0.03271484375,-0.9873046875,acc
-0.4268292784690857,1602787898.9756153,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787899.0219553,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787899.022824,-0.6707317233085632,-0.12195122241973877,gyro
-0.03125,1602787899.0706303,-0.0361328125,-0.98779296875,acc
-0.0302734375,1602787899.07138,-0.0341796875,-0.9873046875,acc
-0.4268292784690857,1602787899.072121,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787899.1194189,-0.03564453125,-0.986328125,acc
-0.4268292784690857,1602787899.1207862,-0.6707317233085632,-0.12195122241973877,gyro
-0.02978515625,1602787899.3637257,-0.03466796875,-0.986328125,acc
-0.0302734375,1602787899.365612,-0.0341796875,-0.986328125,acc
-0.4268292784690857,1602787899.366459,-0.7317073345184326,-0.12195122241973877,gyro
-0.03125,1602787899.3678694,-0.03515625,-0.9873046875,acc
-0.4878048896789551,1602787899.4603732,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787899.4615786,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787899.4622505,-0.7317073345184326,-0.12195122241973877,gyro
-0.02978515625,1602787899.559344,-0.0341796875,-0.986328125,acc
-0.4878048896789551,1602787899.5605195,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787899.5623262,-0.0361328125,-0.98583984375,acc
-0.4268292784690857,1602787899.6064284,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787899.6079502,-0.0361328125,-0.98583984375,acc
-0.4268292784690857,1602787899.6096387,-0.7317073345184326,-0.060975611209869385,gyro
-0.03076171875,1602787899.6114662,-0.0341796875,-0.98681640625,acc
-0.4878048896789551,1602787899.8012338,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787899.8026052,-0.03564453125,-0.98828125,acc
-0.4878048896789551,1602787899.8036647,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787899.8522723,-0.03466796875,-0.9873046875,acc
-0.4268292784690857,1602787899.8561232,-0.7317073345184326,-0.12195122241973877,gyro
-0.03076171875,1602787899.899819,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787900.0944147,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787900.095316,-0.03564453125,-0.986328125,acc
-0.4878048896789551,1602787900.0961206,-0.7317073345184326,-0.12195122241973877,gyro
-0.029296875,1602787900.0972755,-0.03515625,-0.9873046875,acc
-0.3658536672592163,1602787900.1924176,-0.7317073345184326,-0.12195122241973877,gyro
-0.0322265625,1602787900.1937287,-0.03564453125,-0.9873046875,acc
-0.03076171875,1602787900.194544,-0.03466796875,-0.98681640625,acc
-0.4268292784690857,1602787900.1951404,-0.7317073345184326,-0.060975611209869385,gyro
-0.03173828125,1602787900.3380656,-0.03662109375,-0.9873046875,acc
-0.4878048896789551,1602787900.338768,-0.7317073345184326,-0.060975611209869385,gyro
-0.02978515625,1602787900.339668,-0.03564453125,-0.98828125,acc
-0.4268292784690857,1602787900.3405569,-0.7317073345184326,-0.12195122241973877,gyro
-0.02880859375,1602787900.3873854,-0.03466796875,-0.986328125,acc
-0.4268292784690857,1602787900.3887203,-0.7317073345184326,-0.12195122241973877,gyro
-0.03173828125,1602787900.3900287,-0.03515625,-0.98681640625,acc
-0.4268292784690857,1602787900.391233,-0.7317073345184326,-0.12195122241973877,gyro
-0.03369140625,1602787900.4359114,-0.03515625,-0.9873046875,acc
-0.029296875,1602787900.4376247,-0.03564453125,-0.98681640625,acc
-0.4268292784690857,1602787900.4391227,-0.7317073345184326,-0.12195122241973877,gyro
-0.0302734375,1602787900.4408667,-0.033203125,-0.98876953125,acc
-0.0283203125,1602787900.4842746,-0.03466796875,-0.986328125,acc
